k,time,rounds,metric,rounds_ind
6008,2655.889899253845,6008.0,555.1906713091071,3088112.0
6009,2656.39155626297,6009.0,555.1907093238417,3088626.0
6010,2656.9699137210846,6010.0,555.1907020323962,3089140.0
6011,2657.5032620429993,6011.0,555.1906956968307,3089654.0
6012,2658.047774553299,6012.0,555.1907023583301,3090168.0
6013,2658.5924096107483,6013.0,555.190707793923,3090682.0
6014,2659.078816652298,6014.0,555.1907048167145,3091196.0
6015,2659.570403814316,6015.0,555.1907122576722,3091710.0
6016,2660.0052218437195,6016.0,555.190706165108,3092224.0
6017,2660.487292289734,6017.0,555.1907037157596,3092738.0
6018,2660.970377445221,6018.0,555.19070105267,3093252.0
6019,2661.4501700401306,6019.0,555.190719222994,3093766.0
6020,2661.935640335083,6020.0,555.1907148243884,3094280.0
6021,2662.4015057086945,6021.0,555.1907141568296,3094794.0
6022,2662.916451215744,6022.0,555.1907186208394,3095308.0
6023,2663.412747859955,6023.0,555.1907231148535,3095822.0
6024,2663.9056372642517,6024.0,555.1907260373156,3096336.0
6025,2664.3908355236053,6025.0,555.190709978834,3096850.0
6026,2664.9985716342926,6026.0,555.1907264352895,3097364.0
6027,2665.5233726501465,6027.0,555.1907275514882,3097878.0
6028,2666.0243113040924,6028.0,555.19074156389,3098392.0
6029,2666.5323786735535,6029.0,555.1907568634125,3098906.0
6030,2667.102725982666,6030.0,555.1907398847947,3099420.0
6031,2667.6732671260834,6031.0,555.1907285785084,3099934.0
6032,2668.2111027240753,6032.0,555.190733593761,3100448.0
6033,2668.750846862793,6033.0,555.1907511119762,3100962.0
6034,2669.25723361969,6034.0,555.1907462710134,3101476.0
6035,2669.78733086586,6035.0,555.1907570568155,3101990.0
6036,2670.299797773361,6036.0,555.1907293465896,3102504.0
6037,2670.8268764019012,6037.0,555.1907461281045,3103018.0
6038,2671.3795397281647,6038.0,555.1907380791579,3103532.0
6039,2671.9224207401276,6039.0,555.1907324533003,3104046.0
6040,2672.426890850067,6040.0,555.1907588402091,3104560.0
6041,2672.938364505768,6041.0,555.1907504662931,3105074.0
6042,2673.5176112651825,6042.0,555.1907383710507,3105588.0
6043,2674.0280888080597,6043.0,555.1907458333632,3106102.0
6044,2674.591950893402,6044.0,555.1907694118873,3106616.0
6045,2675.1544523239136,6045.0,555.1907754694442,3107130.0
6046,2675.6877863407135,6046.0,555.1907633177491,3107644.0
6047,2676.2205679416656,6047.0,555.1907608658923,3108158.0
6048,2676.7840836048126,6048.0,555.1907515970229,3108672.0
6049,2677.314316034317,6049.0,555.1907668531287,3109186.0
6050,2677.9076290130615,6050.0,555.1907574136774,3109700.0
6051,2678.4545805454254,6051.0,555.190755429205,3110214.0
6052,2678.9257740974426,6052.0,555.1907506341505,3110728.0
6053,2679.4885346889496,6053.0,555.1907681066473,3111242.0
6054,2680.0605323314667,6054.0,555.1907713049485,3111756.0
6055,2680.5400252342224,6055.0,555.1907632945229,3112270.0
6056,2681.0822834968567,6056.0,555.190781200143,3112784.0
6057,2681.5612740516663,6057.0,555.1907761104153,3113298.0
6058,2682.1064870357513,6058.0,555.1907810686163,3113812.0
6059,2682.565234899521,6059.0,555.1907740356612,3114326.0
6060,2683.1527574062347,6060.0,555.1907654915185,3114840.0
6061,2683.6582403182983,6061.0,555.1907618396083,3115354.0
6062,2684.2257030010223,6062.0,555.1907721579814,3115868.0
6063,2684.76065993309,6063.0,555.1907919764699,3116382.0
6064,2685.333641767502,6064.0,555.1907861377225,3116896.0
6065,2685.8563940525055,6065.0,555.1907814939839,3117410.0
6066,2686.389327764511,6066.0,555.1907869233592,3117924.0
6067,2686.8895978927612,6067.0,555.1907709352997,3118438.0
6068,2687.3763258457184,6068.0,555.1907872247757,3118952.0
6069,2687.851855993271,6069.0,555.1907755014668,3119466.0
6070,2688.3488986492157,6070.0,555.1907888121688,3119980.0
6071,2688.851965904236,6071.0,555.190775285486,3120494.0
6072,2689.3633856773376,6072.0,555.1907938853358,3121008.0
6073,2689.824109315872,6073.0,555.1908162249345,3121522.0
6074,2690.32732462883,6074.0,555.1908081681814,3122036.0
6075,2690.8242893218994,6075.0,555.1908040341406,3122550.0
6076,2691.3365671634674,6076.0,555.190786798177,3123064.0
6077,2691.9065108299255,6077.0,555.1908217561273,3123578.0
6078,2692.418289899826,6078.0,555.190810938696,3124092.0
6079,2692.9672656059265,6079.0,555.1908142528724,3124606.0
6080,2693.4459154605865,6080.0,555.1908085367724,3125120.0
6081,2693.9348113536835,6081.0,555.1908218642543,3125634.0
6082,2694.4211213588715,6082.0,555.1908097721051,3126148.0
6083,2694.957378387451,6083.0,555.1908299124362,3126662.0
6084,2695.503764629364,6084.0,555.190818039057,3127176.0
6085,2696.0412623882294,6085.0,555.19087667714,3127690.0
6086,2696.5698273181915,6086.0,555.1908788329757,3128204.0
6087,2697.1011033058167,6087.0,555.1908717805409,3128718.0
6088,2697.6092834472656,6088.0,555.190862763925,3129232.0
6089,2698.1082665920258,6089.0,555.1908948882071,3129746.0
6090,2698.6033120155334,6090.0,555.1908729765352,3130260.0
6091,2699.160948038101,6091.0,555.1908753735261,3130774.0
6092,2699.692656993866,6092.0,555.1908793664941,3131288.0
6093,2700.336079120636,6093.0,555.1908695273618,3131802.0
6094,2700.943384885788,6094.0,555.1909030371693,3132316.0
6095,2701.5694682598114,6095.0,555.1908908117372,3132830.0
6096,2702.1209259033203,6096.0,555.1908938177561,3133344.0
6097,2702.651933193207,6097.0,555.1908983430168,3133858.0
6098,2703.215220928192,6098.0,555.1908962246032,3134372.0
6099,2703.7763283252716,6099.0,555.1908856799669,3134886.0
6100,2704.3150703907013,6100.0,555.1908991379426,3135400.0
6101,2704.8677093982697,6101.0,555.1908883699284,3135914.0
6102,2705.4540452957153,6102.0,555.1908799459176,3136428.0
6103,2706.041885614395,6103.0,555.1909067300701,3136942.0
6104,2706.641184091568,6104.0,555.190911690237,3137456.0
6105,2707.159516096115,6105.0,555.1909226374636,3137970.0
6106,2707.6453382968903,6106.0,555.1909953318082,3138484.0
6107,2708.1877675056458,6107.0,555.190961044436,3138998.0
6108,2708.687198638916,6108.0,555.190986880087,3139512.0
6109,2709.2206103801727,6109.0,555.1909721453895,3140026.0
6110,2709.7605290412903,6110.0,555.1909991892386,3140540.0
6111,2710.300740003586,6111.0,555.1909931001294,3141054.0
6112,2710.7939348220825,6112.0,555.1909864372377,3141568.0
6113,2711.2803468704224,6113.0,555.1909988546391,3142082.0
6114,2711.81462597847,6114.0,555.1909971125315,3142596.0
6115,2712.3277072906494,6115.0,555.1909835142983,3143110.0
6116,2712.83531665802,6116.0,555.1909933103689,3143624.0
6117,2713.3616750240326,6117.0,555.1909765023851,3144138.0
6118,2713.867550134659,6118.0,555.1909940280676,3144652.0
6119,2714.3548781871796,6119.0,555.1909862192266,3145166.0
6120,2714.8813881874084,6120.0,555.1909792865974,3145680.0
6121,2715.483208179474,6121.0,555.1909779216996,3146194.0
6122,2715.998827934265,6122.0,555.1909891071206,3146708.0
6123,2716.508062362671,6123.0,555.1909831635185,3147222.0
6124,2717.0092787742615,6124.0,555.1909824851588,3147736.0
6125,2717.513603448868,6125.0,555.190990594726,3148250.0
6126,2717.9841017723083,6126.0,555.1909918063843,3148764.0
6127,2718.51314330101,6127.0,555.1909880542328,3149278.0
6128,2719.04052901268,6128.0,555.1909925220821,3149792.0
6129,2719.584378004074,6129.0,555.190993736891,3150306.0
6130,2720.1452984809875,6130.0,555.1910005425684,3150820.0
6131,2720.701187849045,6131.0,555.1909866540576,3151334.0
6132,2721.276881456375,6132.0,555.1909823542971,3151848.0
6133,2721.880481481552,6133.0,555.1909938974331,3152362.0
6134,2722.4468054771423,6134.0,555.1909869208479,3152876.0
6135,2722.9686694145203,6135.0,555.1909843691487,3153390.0
6136,2723.5222363471985,6136.0,555.1909943604043,3153904.0
6137,2724.0142002105713,6137.0,555.1910058602917,3154418.0
6138,2724.5427298545837,6138.0,555.1910368787713,3154932.0
6139,2725.002053499222,6139.0,555.1910180987796,3155446.0
6140,2725.4594604969025,6140.0,555.1910241292078,3155960.0
6141,2726.0341787338257,6141.0,555.1910441993077,3156474.0
6142,2726.5174493789673,6142.0,555.1910343912679,3156988.0
6143,2727.0319361686707,6143.0,555.1910413521846,3157502.0
6144,2727.5442440509796,6144.0,555.1910282517764,3158016.0
6145,2728.1176195144653,6145.0,555.1910540300277,3158530.0
6146,2728.672205209732,6146.0,555.1910738143494,3159044.0
6147,2729.2303936481476,6147.0,555.1910763924708,3159558.0
6148,2729.8078525066376,6148.0,555.1910741702411,3160072.0
6149,2730.4046256542206,6149.0,555.1910604633205,3160586.0
6150,2730.98357796669,6150.0,555.191053279846,3161100.0
6151,2731.6036756038666,6151.0,555.1910701096817,3161614.0
6152,2732.1590554714203,6152.0,555.1910585723159,3162128.0
6153,2732.7887213230133,6153.0,555.1910760016478,3162642.0
6154,2733.333652973175,6154.0,555.191079061924,3163156.0
6155,2733.960842847824,6155.0,555.191078142938,3163670.0
6156,2734.553114414215,6156.0,555.1910739121844,3164184.0
6157,2735.240106344223,6157.0,555.1910657918185,3164698.0
6158,2735.8451957702637,6158.0,555.1910818208237,3165212.0
6159,2736.365508079529,6159.0,555.1910671327154,3165726.0
6160,2736.994870901108,6160.0,555.1910794679884,3166240.0
6161,2737.5518233776093,6161.0,555.191077459384,3166754.0
6162,2738.2028424739838,6162.0,555.1910827102795,3167268.0
6163,2738.7734191417694,6163.0,555.1910787238816,3167782.0
6164,2739.394572496414,6164.0,555.1910932545825,3168296.0
6165,2739.959719657898,6165.0,555.1910736134372,3168810.0
6166,2740.525580406189,6166.0,555.1910753353263,3169324.0
6167,2741.1412630081177,6167.0,555.1910746208375,3169838.0
6168,2741.7190220355988,6168.0,555.1910729683063,3170352.0
6169,2742.365036010742,6169.0,555.1910906640989,3170866.0
6170,2742.9677193164825,6170.0,555.1910762668249,3171380.0
6171,2743.5597620010376,6171.0,555.1910929869659,3171894.0
6172,2744.196273326874,6172.0,555.1910869063681,3172408.0
6173,2744.8543026447296,6173.0,555.1910770025037,3172922.0
6174,2745.41051197052,6174.0,555.191064669107,3173436.0
6175,2746.0505328178406,6175.0,555.1910733513786,3173950.0
6176,2746.671026945114,6176.0,555.1910866047822,3174464.0
6177,2747.2719995975494,6177.0,555.1911025405828,3174978.0
6178,2747.880819797516,6178.0,555.191073201746,3175492.0
6179,2748.4939665794373,6179.0,555.1910972243244,3176006.0
6180,2749.1045610904694,6180.0,555.1910674862771,3176520.0
6181,2749.7015097141266,6181.0,555.1910899149941,3177034.0
6182,2750.2920010089874,6182.0,555.1911025528169,3177548.0
6183,2750.9277658462524,6183.0,555.1910848325762,3178062.0
6184,2751.5876009464264,6184.0,555.1910788592717,3178576.0
6185,2752.130249261856,6185.0,555.1910920506458,3179090.0
6186,2752.7377438545227,6186.0,555.1911161044623,3179604.0
6187,2753.3688337802887,6187.0,555.1910867662344,3180118.0
6188,2753.9713962078094,6188.0,555.1910964571368,3180632.0
6189,2754.554651737213,6189.0,555.1910849890634,3181146.0
6190,2755.1578681468964,6190.0,555.1910980105508,3181660.0
6191,2755.805748939514,6191.0,555.1910856003716,3182174.0
6192,2756.4173760414124,6192.0,555.1910990686528,3182688.0
6193,2757.0175569057465,6193.0,555.191153534812,3183202.0
6194,2757.6315302848816,6194.0,555.1911604356999,3183716.0
6195,2758.199926376343,6195.0,555.1912042140984,3184230.0
6196,2758.800931453705,6196.0,555.1912077088555,3184744.0
6197,2759.3756759166718,6197.0,555.191199460089,3185258.0
6198,2759.93199968338,6198.0,555.1912181737908,3185772.0
6199,2760.523095369339,6199.0,555.1912028548138,3186286.0
6200,2761.192936182022,6200.0,555.1912301970432,3186800.0
6201,2761.777888774872,6201.0,555.1912304288317,3187314.0
6202,2762.328974723816,6202.0,555.1912506975781,3187828.0
6203,2762.953429698944,6203.0,555.1912180702262,3188342.0
6204,2763.570782661438,6204.0,555.1912154819058,3188856.0
6205,2764.1966269016266,6205.0,555.1912129059864,3189370.0
6206,2764.825495481491,6206.0,555.191213423761,3189884.0
6207,2765.4403162002563,6207.0,555.1912555249476,3190398.0
6208,2766.0772655010223,6208.0,555.1912727939924,3190912.0
6209,2766.724855184555,6209.0,555.1912795721177,3191426.0
6210,2767.360352754593,6210.0,555.1912742942429,3191940.0
6211,2767.9240012168884,6211.0,555.1912886467427,3192454.0
6212,2768.577640771866,6212.0,555.1912723462935,3192968.0
6213,2769.1540699005127,6213.0,555.1912708628894,3193482.0
6214,2769.7441787719727,6214.0,555.1912726493381,3193996.0
6215,2770.353186607361,6215.0,555.191285829959,3194510.0
6216,2770.9208097457886,6216.0,555.191274638124,3195024.0
6217,2771.5144731998444,6217.0,555.1912846586716,3195538.0
6218,2772.1261870861053,6218.0,555.191275720616,3196052.0
6219,2772.712898492813,6219.0,555.1912749514898,3196566.0
6220,2773.2945544719696,6220.0,555.1912825287061,3197080.0
6221,2773.9526121616364,6221.0,555.1912913378222,3197594.0
6222,2774.5389358997345,6222.0,555.1912986487017,3198108.0
6223,2775.1137142181396,6223.0,555.1913166673277,3198622.0
6224,2775.7382957935333,6224.0,555.191319645613,3199136.0
6225,2776.375806093216,6225.0,555.1913058724322,3199650.0
6226,2776.976760149002,6226.0,555.1913018576436,3200164.0
6227,2777.542622566223,6227.0,555.1912983042059,3200678.0
6228,2778.0426831245422,6228.0,555.1913158599615,3201192.0
6229,2778.7333261966705,6229.0,555.1913135148864,3201706.0
6230,2779.3473405838013,6230.0,555.1913066684078,3202220.0
6231,2779.9569506645203,6231.0,555.1913253514845,3202734.0
6232,2780.556304216385,6232.0,555.1913219982182,3203248.0
6233,2781.1330049037933,6233.0,555.1913260135061,3203762.0
6234,2781.690501689911,6234.0,555.1913214612347,3204276.0
6235,2782.296092271805,6235.0,555.1913271065529,3204790.0
6236,2782.9430577754974,6236.0,555.1913470026282,3205304.0
6237,2783.5818042755127,6237.0,555.1913261528135,3205818.0
6238,2784.172998189926,6238.0,555.1913253273808,3206332.0
6239,2784.6907114982605,6239.0,555.1913342364937,3206846.0
6240,2785.327875137329,6240.0,555.1913315296421,3207360.0
6241,2785.9086604118347,6241.0,555.1913246883535,3207874.0
6242,2786.5089435577393,6242.0,555.1913302131512,3208388.0
6243,2787.1175994873047,6243.0,555.191323475118,3208902.0
6244,2787.751124858856,6244.0,555.191332633532,3209416.0
6245,2788.3471558094025,6245.0,555.1913240357349,3209930.0
6246,2788.930569410324,6246.0,555.1913274927606,3210444.0
6247,2789.5996358394623,6247.0,555.19133666281,3210958.0
6248,2790.213601589203,6248.0,555.1913114430233,3211472.0
6249,2790.843403339386,6249.0,555.191328772593,3211986.0
6250,2791.4219613075256,6250.0,555.1913308154666,3212500.0
6251,2792.042013168335,6251.0,555.1913214162835,3213014.0
6252,2792.668625354767,6252.0,555.1913350166686,3213528.0
6253,2793.286600589752,6253.0,555.1913447729345,3214042.0
6254,2793.846739768982,6254.0,555.1913315648042,3214556.0
6255,2794.487622499466,6255.0,555.1913180756845,3215070.0
6256,2795.1057024002075,6256.0,555.1913454500349,3215584.0
6257,2795.7379701137543,6257.0,555.1913265062985,3216098.0
6258,2796.296666622162,6258.0,555.1913446430009,3216612.0
6259,2796.9014930725098,6259.0,555.1913279838453,3217126.0
6260,2797.479159116745,6260.0,555.1913399858487,3217640.0
6261,2798.0775554180145,6261.0,555.1913495521225,3218154.0
6262,2798.6797058582306,6262.0,555.1913384417277,3218668.0
6263,2799.272177219391,6263.0,555.1913353229636,3219182.0
6264,2799.8577330112457,6264.0,555.1913544184438,3219696.0
6265,2800.4635248184204,6265.0,555.1913302868314,3220210.0
6266,2801.0152037143707,6266.0,555.1913381166086,3220724.0
6267,2801.67129945755,6267.0,555.1913356061829,3221238.0
6268,2802.295700073242,6268.0,555.1913264186329,3221752.0
6269,2802.9385755062103,6269.0,555.19134365702,3222266.0
6270,2803.5743932724,6270.0,555.1913437897069,3222780.0
6271,2804.1522126197815,6271.0,555.1913432530318,3223294.0
6272,2804.8246417045593,6272.0,555.1913295886916,3223808.0
6273,2805.4341320991516,6273.0,555.1913230805022,3224322.0
6274,2805.994251012802,6274.0,555.1913394956367,3224836.0
6275,2806.5716314315796,6275.0,555.1913648509236,3225350.0
6276,2807.1989550590515,6276.0,555.1913498519344,3225864.0
6277,2807.775970697403,6277.0,555.1913455838333,3226378.0
6278,2808.4045493602753,6278.0,555.1913578869318,3226892.0
6279,2809.065990924835,6279.0,555.1913471260771,3227406.0
6280,2809.7240624427795,6280.0,555.191334155795,3227920.0
6281,2810.3358612060547,6281.0,555.1913364048324,3228434.0
6282,2810.927630662918,6282.0,555.191348952225,3228948.0
6283,2811.5033955574036,6283.0,555.191350616631,3229462.0
6284,2812.0694460868835,6284.0,555.1913422480031,3229976.0
6285,2812.6619420051575,6285.0,555.1913363210151,3230490.0
6286,2813.291355609894,6286.0,555.1913369397123,3231004.0
6287,2813.8927903175354,6287.0,555.1913436324672,3231518.0
6288,2814.4326689243317,6288.0,555.191335458248,3232032.0
6289,2815.068540096283,6289.0,555.1913353144912,3232546.0
6290,2815.6788635253906,6290.0,555.1913188957088,3233060.0
6291,2816.3011960983276,6291.0,555.1913294521299,3233574.0
6292,2816.9196577072144,6292.0,555.1913422013494,3234088.0
6293,2817.570524454117,6293.0,555.1913222070328,3234602.0
6294,2818.149052619934,6294.0,555.1913467112374,3235116.0
6295,2818.7593216896057,6295.0,555.19134184012,3235630.0
6296,2819.445103406906,6296.0,555.1913587617163,3236144.0
6297,2820.13379073143,6297.0,555.191349187013,3236658.0
6298,2820.7718296051025,6298.0,555.1913472959776,3237172.0
6299,2821.428298473358,6299.0,555.1913652444427,3237686.0
6300,2822.1403348445892,6300.0,555.1913580132702,3238200.0
6301,2822.8149852752686,6301.0,555.1913409565931,3238714.0
6302,2823.4509954452515,6302.0,555.191367411083,3239228.0
6303,2824.0342106819153,6303.0,555.191356077318,3239742.0
6304,2824.6759119033813,6304.0,555.1913693337432,3240256.0
6305,2825.228898048401,6305.0,555.1913684186279,3240770.0
6306,2825.9890751838684,6306.0,555.1913642178857,3241284.0
6307,2826.6039583683014,6307.0,555.1913648897562,3241798.0
6308,2827.064327478409,6308.0,555.1913580638376,3242312.0
6309,2827.613744020462,6309.0,555.1913743017949,3242826.0
6310,2828.2304697036743,6310.0,555.1913791158806,3243340.0
6311,2828.8285760879517,6311.0,555.1913571707122,3243854.0
6312,2829.420656681061,6312.0,555.1913843426355,3244368.0
6313,2830.0472695827484,6313.0,555.1913715452246,3244882.0
6314,2830.672747850418,6314.0,555.1913872876053,3245396.0
6315,2831.253364086151,6315.0,555.1913827660754,3245910.0
6316,2831.8326194286346,6316.0,555.1913670990691,3246424.0
6317,2832.3897185325623,6317.0,555.1913698685236,3246938.0
6318,2832.9963462352753,6318.0,555.1913853376216,3247452.0
6319,2833.587159395218,6319.0,555.1913930529686,3247966.0
6320,2834.126523733139,6320.0,555.1914046111452,3248480.0
6321,2834.7432310581207,6321.0,555.1913944159353,3248994.0
6322,2835.379813194275,6322.0,555.1913983730586,3249508.0
6323,2835.94522690773,6323.0,555.1914019216698,3250022.0
6324,2836.577403783798,6324.0,555.1913955389723,3250536.0
6325,2837.1303236484528,6325.0,555.1914020921727,3251050.0
6326,2837.691051721573,6326.0,555.1914134349996,3251564.0
6327,2838.2772166728973,6327.0,555.191399633749,3252078.0
6328,2838.832835674286,6328.0,555.1914066407124,3252592.0
6329,2839.444426059723,6329.0,555.191403616039,3253106.0
6330,2840.0926365852356,6330.0,555.191414681694,3253620.0
6331,2840.637608528137,6331.0,555.1914051897571,3254134.0
6332,2841.2493290901184,6332.0,555.1914288873801,3254648.0
6333,2841.8983488082886,6333.0,555.1914349476452,3255162.0
6334,2842.473267555237,6334.0,555.1914122448529,3255676.0
6335,2843.1097676754,6335.0,555.1914294053066,3256190.0
6336,2843.738212585449,6336.0,555.1914162695242,3256704.0
6337,2844.404108285904,6337.0,555.191442139378,3257218.0
6338,2845.045469045639,6338.0,555.1914263441503,3257732.0
6339,2845.7199380397797,6339.0,555.1914461064688,3258246.0
6340,2846.3077907562256,6340.0,555.1914579188842,3258760.0
6341,2847.0351157188416,6341.0,555.1914580934128,3259274.0
6342,2847.5372366905212,6342.0,555.1914682767566,3259788.0
6343,2848.153888940811,6343.0,555.1914763386206,3260302.0
6344,2848.8105244636536,6344.0,555.1914860671518,3260816.0
6345,2849.3313846588135,6345.0,555.1914857645178,3261330.0
6346,2849.8634779453278,6346.0,555.1914857491796,3261844.0
6347,2850.470652103424,6347.0,555.1915121363339,3262358.0
6348,2851.1123020648956,6348.0,555.1915190092241,3262872.0
6349,2851.7046337127686,6349.0,555.191513824958,3263386.0
6350,2852.3495852947235,6350.0,555.191529516169,3263900.0
6351,2852.992883682251,6351.0,555.1915369866737,3264414.0
6352,2853.6579914093018,6352.0,555.1915232590339,3264928.0
6353,2854.251601934433,6353.0,555.1915326220037,3265442.0
6354,2854.9027292728424,6354.0,555.1915136014055,3265956.0
6355,2855.5264661312103,6355.0,555.1915539412008,3266470.0
6356,2856.176525115967,6356.0,555.1915511114016,3266984.0
6357,2856.861473798752,6357.0,555.1915404253966,3267498.0
6358,2857.5168590545654,6358.0,555.1915476846314,3268012.0
6359,2858.1442029476166,6359.0,555.191550392416,3268526.0
6360,2858.8184814453125,6360.0,555.1915489777377,3269040.0
6361,2859.4735193252563,6361.0,555.191550446831,3269554.0
6362,2860.1255979537964,6362.0,555.1915480027834,3270068.0
6363,2860.7895164489746,6363.0,555.1915449670164,3270582.0
6364,2861.4302368164062,6364.0,555.1915503228652,3271096.0
6365,2862.024396419525,6365.0,555.1915744402959,3271610.0
6366,2862.5921092033386,6366.0,555.191552935511,3272124.0
6367,2863.249154806137,6367.0,555.1915523823792,3272638.0
6368,2863.896458387375,6368.0,555.1915245120405,3273152.0
6369,2864.509409427643,6369.0,555.1915602728169,3273666.0
6370,2865.1470336914062,6370.0,555.1915540258099,3274180.0
6371,2865.818258047104,6371.0,555.1915546366713,3274694.0
6372,2866.4322350025177,6372.0,555.1915591257782,3275208.0
6373,2867.1164405345917,6373.0,555.1915626761157,3275722.0
6374,2867.760917901993,6374.0,555.1915459225254,3276236.0
6375,2868.360316514969,6375.0,555.1915482388415,3276750.0
6376,2868.9954404830933,6376.0,555.1915592038101,3277264.0
6377,2869.590357065201,6377.0,555.1915816968486,3277778.0
6378,2870.18456530571,6378.0,555.1915700970719,3278292.0
6379,2870.8564598560333,6379.0,555.1915608236847,3278806.0
6380,2871.409088373184,6380.0,555.191569601779,3279320.0
6381,2872.0292687416077,6381.0,555.1915824079033,3279834.0
6382,2872.7489132881165,6382.0,555.1915816943305,3280348.0
6383,2873.451295375824,6383.0,555.1915816262572,3280862.0
6384,2874.060231924057,6384.0,555.1915765124762,3281376.0
6385,2874.6795706748962,6385.0,555.1915754323085,3281890.0
6386,2875.307852745056,6386.0,555.1915666141483,3282404.0
6387,2875.9671812057495,6387.0,555.1915839585822,3282918.0
6388,2876.601902484894,6388.0,555.1915803240605,3283432.0
6389,2877.1525163650513,6389.0,555.1915722658821,3283946.0
6390,2877.8042109012604,6390.0,555.1915855532151,3284460.0
6391,2878.3732879161835,6391.0,555.1915840673109,3284974.0
6392,2878.9082210063934,6392.0,555.1915657177572,3285488.0
6393,2879.574404478073,6393.0,555.1915597960929,3286002.0
6394,2880.1393280029297,6394.0,555.1915730834488,3286516.0
6395,2880.75821352005,6395.0,555.1915672002143,3287030.0
6396,2881.426125049591,6396.0,555.1915899555969,3287544.0
6397,2882.092251777649,6397.0,555.1915773478335,3288058.0
6398,2882.6682465076447,6398.0,555.191564285685,3288572.0
6399,2883.2753155231476,6399.0,555.1915818862539,3289086.0
6400,2883.805089712143,6400.0,555.1915861317141,3289600.0
6401,2884.3286554813385,6401.0,555.1915868854429,3290114.0
6402,2884.8189787864685,6402.0,555.1915671887583,3290628.0
6403,2885.4278814792633,6403.0,555.1915731658978,3291142.0
6404,2885.973560810089,6404.0,555.1915867070597,3291656.0
6405,2886.56884932518,6405.0,555.1915868923064,3292170.0
6406,2887.161815404892,6406.0,555.1915774362096,3292684.0
6407,2887.7987542152405,6407.0,555.1915877303853,3293198.0
6408,2888.451572418213,6408.0,555.1916019468791,3293712.0
6409,2889.078143119812,6409.0,555.1915912987405,3294226.0
6410,2889.732052564621,6410.0,555.1916031271916,3294740.0
6411,2890.359904050827,6411.0,555.1916031943296,3295254.0
6412,2890.99911570549,6412.0,555.1916380431086,3295768.0
6413,2891.6718225479126,6413.0,555.1916206639146,3296282.0
6414,2892.3550837039948,6414.0,555.1916325230287,3296796.0
6415,2892.979956150055,6415.0,555.1916398310103,3297310.0
6416,2893.5713679790497,6416.0,555.1916386942992,3297824.0
6417,2894.2338371276855,6417.0,555.1916313956461,3298338.0
6418,2894.848572254181,6418.0,555.1916510790923,3298852.0
6419,2895.43630194664,6419.0,555.191612178325,3299366.0
6420,2896.144291639328,6420.0,555.1916362089036,3299880.0
6421,2896.794947385788,6421.0,555.1916496505546,3300394.0
6422,2897.4515569210052,6422.0,555.1916431681468,3300908.0
6423,2898.0790252685547,6423.0,555.1916523760829,3301422.0
6424,2898.699543237686,6424.0,555.1916272919692,3301936.0
6425,2899.3673815727234,6425.0,555.1916376576628,3302450.0
6426,2900.0105855464935,6426.0,555.1916677982235,3302964.0
6427,2900.6609678268433,6427.0,555.1916705341945,3303478.0
6428,2901.3151206970215,6428.0,555.1916898932943,3303992.0
6429,2901.961630344391,6429.0,555.1916851148875,3304506.0
6430,2902.554182767868,6430.0,555.1916739293085,3305020.0
6431,2903.276248693466,6431.0,555.1916869089104,3305534.0
6432,2903.9010198116302,6432.0,555.1916783423994,3306048.0
6433,2904.4973595142365,6433.0,555.1916880075231,3306562.0
6434,2905.1010468006134,6434.0,555.1916849357276,3307076.0
6435,2905.7088372707367,6435.0,555.1916755619227,3307590.0
6436,2906.3612229824066,6436.0,555.191686813615,3308104.0
6437,2906.9515285491943,6437.0,555.191685176249,3308618.0
6438,2907.634781599045,6438.0,555.1916943471443,3309132.0
6439,2908.23201751709,6439.0,555.1916988198786,3309646.0
6440,2908.8728268146515,6440.0,555.1917984680216,3310160.0
6441,2909.4707939624786,6441.0,555.1918025846865,3310674.0
6442,2910.132138967514,6442.0,555.1917989846025,3311188.0
6443,2910.7000284194946,6443.0,555.1918578355377,3311702.0
6444,2911.2050144672394,6444.0,555.1918407037634,3312216.0
6445,2911.7458765506744,6445.0,555.1918677411134,3312730.0
6446,2912.390337705612,6446.0,555.191856483337,3313244.0
6447,2913.021496295929,6447.0,555.191845925619,3313758.0
6448,2913.638179540634,6448.0,555.1918731174986,3314272.0
6449,2914.2675909996033,6449.0,555.1918544728509,3314786.0
6450,2914.900703430176,6450.0,555.1918518214554,3315300.0
6451,2915.486123561859,6451.0,555.1918512624742,3315814.0
6452,2916.109763145447,6452.0,555.1918653138014,3316328.0
6453,2916.760432958603,6453.0,555.1918839042681,3316842.0
6454,2917.402805328369,6454.0,555.1918944314998,3317356.0
6455,2918.032091140747,6455.0,555.1918926582556,3317870.0
6456,2918.64173746109,6456.0,555.1918787905224,3318384.0
6457,2919.3490130901337,6457.0,555.1918981061821,3318898.0
6458,2919.98179769516,6458.0,555.1918812234951,3319412.0
6459,2920.6246445178986,6459.0,555.1918885060927,3319926.0
6460,2921.2463109493256,6460.0,555.1918894946643,3320440.0
6461,2921.9892947673798,6461.0,555.1918900017434,3320954.0
6462,2922.6457035541534,6462.0,555.191905895308,3321468.0
6463,2923.334725379944,6463.0,555.1919018437787,3321982.0
6464,2923.9863934516907,6464.0,555.1919176560922,3322496.0
6465,2924.624662876129,6465.0,555.1919298149099,3323010.0
6466,2925.2941195964813,6466.0,555.1919216322754,3323524.0
